destination_id,destination_name,country,continent,type,unesco_site,best_season,avg_cost_usd,avg_rating,annual_visitors_millions,city,region,latitude,longitude,description,budget_level,culture_score,adventure_score,nature_score,beach_score,urban_score,nightlife_score,cuisine_score,wellness_score,seclusion_score,climate_spring_temp,climate_spring_label,climate_summer_temp,climate_summer_label,climate_autumn_temp,climate_autumn_label,climate_winter_temp,climate_winter_label,ideal_duration_days,experience_types,experience_types_str
DEST_1188,Hidden Falls,Spain,Europe,City,No,Spring,92.33,4.8,1.77,Barcelona,europe,41.3828939,2.1774322,"Vibrant streets filled with Gaudí's whimsical architecture, lively tapas bars, and the warm Mediterranean breeze create an inviting and dynamic atmosphere.",Mid-range,5,3,3,4,5,5,5,3,2,15.066666666666668,Pleasant,24.8,Pleasant,17.8,Pleasant,9.766666666666667,Cool,6,['Urban'],Urban
DEST_1189,Ancient Valley,United States,North America,Nature,No,Winter,104.15,4.6,6.0,Raleigh,north_america,35.7803977,-78.6390989,"Tree-lined streets and historic architecture mix with modern art scenes and vibrant food markets, offering a warm, welcoming southern charm.",Mid-range,4,3,4,2,4,3,4,3,3,16.433333333333334,Pleasant,26.03333333333333,Warm,17.166666666666668,Pleasant,7.5,Cool,4,['Nature'],Nature
DEST_1190,Crystal Ruins,South Africa,Africa,Beach,No,Winter,205.04,4.8,7.66,Cape Town,africa,-33.9288301,18.4172197,"A vibrant coastal city surrounded by rugged mountains and pristine beaches, offering laid-back afternoons, diverse cultures, and breathtaking views.",Mid-range,4,4,5,4,4,4,4,3,3,17.53333333333333,Pleasant,12.9,Cool,16.666666666666668,Pleasant,21.2,Pleasant,8,['Beach'],Beach
DEST_1191,Sacred Pagoda,New Zealand,Oceania,Beach,No,Summer,149.99,4.8,7.44,Bay of Islands,oceania,-35.2550085,174.1626731,"Lush green islands dotting azure waters, where dolphins play and sunsets paint the sky, create a serene escape from the everyday.",Mid-range,3,4,5,4,2,2,3,3,4,17.166666666666664,Pleasant,13.5,Cool,15.4,Pleasant,19.833333333333332,Pleasant,8,['Beach'],Beach
DEST_1192,Ancient Ruins,Japan,Asia,Religious,No,Winter,90.91,4.6,0.74,Kyoto,asia,35.0115754,135.7681441,"Serene temples and vibrant gardens blend with the gentle rustle of bamboo forests, creating a tranquil yet deeply enriching experience.",Luxury,5,2,4,1,3,2,5,3,4,15.266666666666666,Pleasant,26.900000000000002,Warm,19.166666666666668,Pleasant,6.333333333333333,Cool,6,"['History', 'Cultural', 'Architecture']","History, Cultural, Architecture"
DEST_1193,Serene Plaza,Japan,Asia,Adventure,Yes,Autumn,127.02,4.0,6.36,Takayama,asia,36.1396246,137.2510322,"Charming wooden houses, serene streets, and the gentle flow of the river create a peaceful atmosphere perfect for unwinding and exploration.",Mid-range,5,2,4,1,2,2,4,3,4,10.533333333333333,Cool,22.96666666666667,Pleasant,14.200000000000001,Cool,0.5333333333333333,Cold,4,['Adventure'],Adventure
DEST_1194,Sacred Ruins,Greece,Europe,Historical,No,Summer,131.93,4.6,1.69,Athens,europe,37.9755648,23.7348324,"Ancient ruins stand proudly against a backdrop of vibrant street life and bustling markets, where history and modernity create an electrifying blend.",Mid-range,5,3,3,3,4,4,5,3,2,17.2,Pleasant,28.266666666666666,Warm,20.633333333333333,Pleasant,11.433333333333332,Cool,5,"['History', 'Cultural', 'Architecture']","History, Cultural, Architecture"
DEST_1195,Golden Valley,Vietnam,Asia,Historical,No,Spring,277.73,4.3,5.64,Hoi An,asia,15.8795863,108.3319406,"Charming lantern-lit streets, bustling markets, and the scent of fresh herbs create an inviting atmosphere that feels both timeless and vibrant.",Budget,5,3,3,3,2,2,5,3,4,27.366666666666664,Warm,30.166666666666668,Hot,27.066666666666666,Warm,22.73333333333333,Pleasant,4,"['History', 'Cultural', 'Architecture']","History, Cultural, Architecture"
DEST_1196,Lush Park,Peru,South America,Adventure,No,Summer,159.81,4.2,5.67,Cuzco,south_america,-13.51695415,-71.97927121,"Cobblestone streets, vibrant markets, and the scent of fresh Andean cuisine surround you in a city where ancient history meets lively modern culture.",Budget,5,4,5,1,3,3,4,3,3,12.700000000000001,Cool,11.533333333333333,Cool,14.033333333333333,Cool,13.266666666666666,Cool,6,['Adventure'],Adventure
DEST_1197,Grand Canyon,Argentina,South America,Religious,Yes,Autumn,182.87,4.1,8.29,Buenos Aires,south_america,-34.6083696,-58.4440583,"Lively streets filled with tango rhythms, vibrant markets, and historic architecture create an irresistible blend of culture and energy.",Mid-range,5,3,2,2,5,5,5,3,2,18.766666666666666,Pleasant,12.533333333333333,Cool,18.3,Pleasant,24.666666666666668,Pleasant,10,"['History', 'Cultural', 'Architecture']","History, Cultural, Architecture"
DEST_1198,Lush Falls,Thailand,Asia,City,No,Summer,149.88,4.3,7.05,Bangkok,asia,13.7524938,100.4935089,Busy streets filled with vibrant markets and aromatic street food stalls create an exhilarating atmosphere that's both chaotic and captivating.,Budget,5,3,2,2,5,5,5,4,1,30.566666666666666,Hot,29.599999999999998,Warm,28.73333333333333,Warm,28.133333333333336,Warm,10,['Urban'],Urban
DEST_1199,Grand Pagoda,United States,North America,Beach,No,Autumn,108.11,4.2,6.33,San Diego,north_america,32.7174202,-117.162772,"Sun-drenched beaches, vibrant neighborhoods, and an easygoing vibe invite you to savor ocean breezes and explore diverse, lively cultural spots.",Mid-range,4,4,4,5,4,4,4,4,3,16.96666666666667,Pleasant,21.266666666666666,Pleasant,20.066666666666666,Pleasant,14.566666666666668,Cool,5,['Beach'],Beach
DEST_1200,Grand Plaza,Australia,Oceania,Religious,Yes,Summer,229.49,4.7,3.97,Sydney,oceania,-33.8698439,151.2082848,"A lively harbor city where golden beaches meet urban sophistication, offering a blend of vibrant culture and stunning natural beauty.",Luxury,4,4,4,5,5,4,4,3,2,19.433333333333334,Pleasant,14.033333333333331,Cool,19.066666666666666,Pleasant,23.366666666666664,Pleasant,8,"['History', 'Cultural', 'Architecture']","History, Cultural, Architecture"
DEST_1201,Serene Falls,South Africa,Africa,Beach,Yes,Winter,124.04,5.0,2.3,Cape Town,africa,-33.9288301,18.4172197,"A vibrant coastal city surrounded by rugged mountains and pristine beaches, offering laid-back afternoons, diverse cultures, and breathtaking views.",Mid-range,4,4,5,4,4,4,4,3,3,17.53333333333333,Pleasant,12.9,Cool,16.666666666666668,Pleasant,21.2,Pleasant,8,['Beach'],Beach
DEST_1202,Grand Pagoda,Canada,North America,Nature,Yes,Autumn,175.14,5.0,3.91,Québec City,north_america,46.8137431,-71.2084061,"Cobblestone streets and historic architecture create a charming, old-world atmosphere, while the aroma of fresh pastries fills the crisp air.",Mid-range,5,3,4,2,3,3,4,3,3,4.333333333333333,Cold,19.299999999999997,Pleasant,8.533333333333333,Cool,-7.933333333333334,Cold,5,['Nature'],Nature
DEST_1203,Grand Falls,Brazil,South America,Religious,No,Spring,131.29,4.5,7.78,Sao Paulo,south_america,-23.5506507,-46.6333824,"Energetic streets buzz with life, offering a tapestry of art, diverse cuisine, and vibrant nightlife that captivates every sense.",Mid-range,5,3,2,2,5,5,5,3,1,20.633333333333336,Pleasant,17.566666666666666,Pleasant,20.400000000000002,Pleasant,22.600000000000005,Pleasant,6,"['History', 'Cultural', 'Architecture']","History, Cultural, Architecture"
DEST_1204,Sacred Canyon,Vietnam,Asia,Religious,No,Autumn,98.68,4.9,6.92,Hoi An,asia,15.8795863,108.3319406,"Charming lantern-lit streets, bustling markets, and the scent of fresh herbs create an inviting atmosphere that feels both timeless and vibrant.",Budget,5,3,3,3,2,2,5,3,4,27.366666666666664,Warm,30.166666666666668,Hot,27.066666666666666,Warm,22.73333333333333,Pleasant,4,"['History', 'Cultural', 'Architecture']","History, Cultural, Architecture"
DEST_1205,Lush Pagoda,Germany,Europe,Adventure,Yes,Summer,221.29,4.3,4.81,Heidelberg,europe,49.4093582,8.694724,"Cobblestone streets lined with charming old buildings and the gentle flow of the Neckar River create an inviting, romantic atmosphere.",Mid-range,5,2,4,1,3,3,4,3,4,10.366666666666665,Cool,20.7,Pleasant,12.133333333333333,Cool,4.066666666666666,Cold,4,['Adventure'],Adventure
DEST_1206,Golden Valley,Mexico,North America,Religious,Yes,Winter,183.95,4.5,2.88,Guanajuato,north_america,20.9876996,-101.0,"Winding cobblestone streets and colorful facades create a charming, vibrant atmosphere, where history and lively festivals fill the air with excitement.",Mid-range,5,3,3,1,4,3,4,3,2,22.233333333333334,Pleasant,21.166666666666668,Pleasant,18.866666666666664,Pleasant,15.866666666666665,Pleasant,5,"['History', 'Cultural', 'Architecture']","History, Cultural, Architecture"
DEST_1207,Grand Park,Vietnam,Asia,Religious,No,Summer,160.9,4.2,9.71,Hoi An,asia,15.8795863,108.3319406,"Charming lantern-lit streets, bustling markets, and the scent of fresh herbs create an inviting atmosphere that feels both timeless and vibrant.",Budget,5,3,3,3,2,2,5,3,4,27.366666666666664,Warm,30.166666666666668,Hot,27.066666666666666,Warm,22.73333333333333,Pleasant,4,"['History', 'Cultural', 'Architecture']","History, Cultural, Architecture"
DEST_1208,Ancient Valley,Kenya,Africa,Historical,No,Winter,120.31,4.5,3.72,Nairobi,africa,-1.30261485,36.82884202,"Bustling streets filled with colorful markets, the aroma of street food, and a lively mix of cultures create a dynamic urban experience.",Mid-range,4,4,5,1,4,3,3,3,2,20.666666666666668,Pleasant,18.3,Pleasant,19.966666666666665,Pleasant,20.8,Pleasant,5,"['History', 'Cultural', 'Architecture']","History, Cultural, Architecture"
DEST_1209,Serene Canyon,Kenya,Africa,Nature,No,Autumn,87.47,4.5,6.75,Nairobi,africa,-1.30261485,36.82884202,"Bustling streets filled with colorful markets, the aroma of street food, and a lively mix of cultures create a dynamic urban experience.",Mid-range,4,4,5,1,4,3,3,3,2,20.666666666666668,Pleasant,18.3,Pleasant,19.966666666666665,Pleasant,20.8,Pleasant,5,['Nature'],Nature
DEST_1210,Sacred Falls,Kenya,Africa,Adventure,No,Autumn,92.33,4.0,1.59,Nairobi,africa,-1.30261485,36.82884202,"Bustling streets filled with colorful markets, the aroma of street food, and a lively mix of cultures create a dynamic urban experience.",Mid-range,4,4,5,1,4,3,3,3,2,20.666666666666668,Pleasant,18.3,Pleasant,19.966666666666665,Pleasant,20.8,Pleasant,5,['Adventure'],Adventure
DEST_1211,Golden Plaza,New Zealand,Oceania,Nature,No,Summer,139.33,4.8,4.18,Rotorua,oceania,-38.1381493,176.252922,"Steam rises from bubbling mud pools and the air is filled with the scent of sulfur, creating a unique geothermal wonderland.",Mid-range,4,4,5,2,3,3,3,5,3,13.066666666666668,Cool,7.866666666666667,Cool,11.233333333333334,Cool,16.566666666666666,Pleasant,4,['Nature'],Nature
DEST_1212,Grand Pagoda,Greece,Europe,Adventure,No,Autumn,114.55,5.0,6.66,Crete,europe,35.3084952,24.46334232,"Sun-drenched beaches, ancient ruins, and vibrant local markets create a tapestry of experiences that feel both timeless and refreshingly alive.",Mid-range,4,4,5,5,3,3,5,4,4,16.833333333333332,Pleasant,26.366666666666664,Warm,20.233333333333334,Pleasant,11.966666666666667,Cool,8,['Adventure'],Adventure
DEST_1213,Crystal Ruins,India,Asia,Beach,Yes,Summer,158.63,4.7,9.57,Goa,asia,15.3004543,74.0855134,"Golden beaches stretch endlessly alongside vibrant markets and aromatic spice-scented air, offering a perfect blend of relaxation and lively culture.",Mid-range,4,4,3,5,3,5,4,3,3,29.166666666666668,Warm,26.900000000000002,Warm,27.566666666666666,Warm,26.7,Warm,5,['Beach'],Beach
DEST_1214,Grand Pagoda,Vietnam,Asia,Adventure,No,Winter,146.13,4.1,6.22,Sapa,asia,22.3359246,103.8426749,"Rolling green terraces and misty mountain vistas create a serene escape, where vibrant local cultures and tranquil landscapes embrace visitors warmly.",Budget,4,4,5,1,2,2,3,3,4,17.099999999999998,Pleasant,20.266666666666666,Pleasant,16.0,Pleasant,10.133333333333335,Cool,5,['Adventure'],Adventure
DEST_1215,Sacred Park,Greece,Europe,Nature,No,Autumn,60.16,4.9,3.71,Nafplio,europe,37.5659229,22.8068782,"Charming cobblestone streets, vibrant bougainvillea, and the gentle sea breeze create a serene atmosphere perfect for leisurely exploration and relaxation.",Mid-range,4,3,4,3,3,3,4,3,4,15.633333333333335,Pleasant,27.23333333333333,Warm,18.599999999999998,Pleasant,8.733333333333333,Cool,3,['Nature'],Nature
DEST_1216,Grand Canyon,Vietnam,Asia,Adventure,No,Winter,136.01,4.2,2.05,Sapa,asia,22.3359246,103.8426749,"Rolling green terraces and misty mountain vistas create a serene escape, where vibrant local cultures and tranquil landscapes embrace visitors warmly.",Budget,4,4,5,1,2,2,3,3,4,17.099999999999998,Pleasant,20.266666666666666,Pleasant,16.0,Pleasant,10.133333333333335,Cool,5,['Adventure'],Adventure
DEST_1217,Hidden Canyon,Vietnam,Asia,Nature,No,Autumn,107.98,4.7,1.06,Sapa,asia,22.3359246,103.8426749,"Rolling green terraces and misty mountain vistas create a serene escape, where vibrant local cultures and tranquil landscapes embrace visitors warmly.",Budget,4,4,5,1,2,2,3,3,4,17.099999999999998,Pleasant,20.266666666666666,Pleasant,16.0,Pleasant,10.133333333333335,Cool,5,['Nature'],Nature
DEST_1218,Mystic Falls,Peru,South America,Beach,No,Summer,258.25,4.9,8.78,Machu Picchu,south_america,-13.164422,-72.5450851,"Misty mountain peaks and ancient stone terraces create a mystical atmosphere, inviting you to explore and connect with history and nature.",Luxury,5,5,5,1,1,1,3,2,4,12.700000000000001,Cool,11.533333333333333,Cool,14.033333333333333,Cool,13.266666666666666,Cool,10,['Beach'],Beach
DEST_1219,Hidden Plaza,Japan,Asia,Religious,No,Summer,57.7,4.8,8.13,Kyoto,asia,35.0115754,135.7681441,"Serene temples and vibrant gardens blend with the gentle rustle of bamboo forests, creating a tranquil yet deeply enriching experience.",Luxury,5,2,4,1,3,2,5,3,4,15.266666666666666,Pleasant,26.900000000000002,Warm,19.166666666666668,Pleasant,6.333333333333333,Cool,6,"['History', 'Cultural', 'Architecture']","History, Cultural, Architecture"
DEST_1220,Grand Falls,Greece,Europe,Adventure,No,Spring,109.19,4.5,5.88,Crete,europe,35.3084952,24.46334232,"Sun-drenched beaches, ancient ruins, and vibrant local markets create a tapestry of experiences that feel both timeless and refreshingly alive.",Mid-range,4,4,5,5,3,3,5,4,4,16.833333333333332,Pleasant,26.366666666666664,Warm,20.233333333333334,Pleasant,11.966666666666667,Cool,8,['Adventure'],Adventure
DEST_1221,Crystal Park,Italy,Europe,Religious,Yes,Winter,139.79,4.7,3.32,Verona,europe,45.4424977,10.98573769,"Charming streets with a romantic vibe, historic architecture, and cozy piazzas invite leisurely strolls and delightful discoveries at every turn.",Mid-range,5,2,3,1,4,3,4,3,3,13.666666666666666,Cool,24.766666666666666,Pleasant,14.500000000000002,Cool,4.466666666666667,Cold,4,"['History', 'Cultural', 'Architecture']","History, Cultural, Architecture"
DEST_1222,Ancient Falls,Spain,Europe,Religious,No,Summer,146.3,4.5,4.61,Barcelona,europe,41.3828939,2.1774322,"Vibrant streets filled with Gaudí's whimsical architecture, lively tapas bars, and the warm Mediterranean breeze create an inviting and dynamic atmosphere.",Mid-range,5,3,3,4,5,5,5,3,2,15.066666666666668,Pleasant,24.8,Pleasant,17.8,Pleasant,9.766666666666667,Cool,6,"['History', 'Cultural', 'Architecture']","History, Cultural, Architecture"
DEST_1223,Grand Park,United States,North America,Beach,Yes,Spring,112.18,4.6,9.43,San Diego,north_america,32.7174202,-117.162772,"Sun-drenched beaches, vibrant neighborhoods, and an easygoing vibe invite you to savor ocean breezes and explore diverse, lively cultural spots.",Mid-range,4,4,4,5,4,4,4,4,3,16.96666666666667,Pleasant,21.266666666666666,Pleasant,20.066666666666666,Pleasant,14.566666666666668,Cool,5,['Beach'],Beach
DEST_1224,Lush Park,Australia,Oceania,Adventure,Yes,Spring,175.28,4.9,8.37,Brisbane,oceania,-27.4689682,153.0234991,"Sun-drenched streets and lush riverside parks create a laid-back vibe, with vibrant markets and buzzing eateries adding a lively local flavor.",Mid-range,4,4,4,3,4,4,4,3,2,21.03333333333333,Pleasant,15.733333333333333,Pleasant,20.599999999999998,Pleasant,24.733333333333334,Pleasant,5,['Adventure'],Adventure
DEST_1225,Hidden Park,France,Europe,Historical,No,Autumn,147.71,4.3,6.49,Strasbourg,europe,48.584614,7.7507127,"Charming cobblestone streets lined with half-timbered houses, the aroma of freshly baked pastries, and the gentle flow of the canals create a fairy-tale ambiance.",Mid-range,5,2,3,1,4,3,4,3,3,11.5,Cool,20.900000000000002,Pleasant,11.833333333333334,Cool,4.166666666666667,Cold,5,"['History', 'Cultural', 'Architecture']","History, Cultural, Architecture"
DEST_1226,Serene Falls,Greece,Europe,Adventure,No,Summer,174.57,4.7,3.13,Crete,europe,35.3084952,24.46334232,"Sun-drenched beaches, ancient ruins, and vibrant local markets create a tapestry of experiences that feel both timeless and refreshingly alive.",Mid-range,4,4,5,5,3,3,5,4,4,16.833333333333332,Pleasant,26.366666666666664,Warm,20.233333333333334,Pleasant,11.966666666666667,Cool,8,['Adventure'],Adventure
DEST_1227,Crystal Falls,Vietnam,Asia,Nature,Yes,Spring,177.98,4.3,0.88,Sapa,asia,22.3359246,103.8426749,"Rolling green terraces and misty mountain vistas create a serene escape, where vibrant local cultures and tranquil landscapes embrace visitors warmly.",Budget,4,4,5,1,2,2,3,3,4,17.099999999999998,Pleasant,20.266666666666666,Pleasant,16.0,Pleasant,10.133333333333335,Cool,5,['Nature'],Nature
DEST_1228,Ancient Forest,Thailand,Asia,City,No,Autumn,171.8,3.7,6.02,Bangkok,asia,13.7524938,100.4935089,Busy streets filled with vibrant markets and aromatic street food stalls create an exhilarating atmosphere that's both chaotic and captivating.,Budget,5,3,2,2,5,5,5,4,1,30.566666666666666,Hot,29.599999999999998,Warm,28.73333333333333,Warm,28.133333333333336,Warm,10,['Urban'],Urban
DEST_1229,Grand Temple,Canada,North America,Historical,Yes,Spring,159.34,4.6,5.07,Québec City,north_america,46.8137431,-71.2084061,"Cobblestone streets and historic architecture create a charming, old-world atmosphere, while the aroma of fresh pastries fills the crisp air.",Mid-range,5,3,4,2,3,3,4,3,3,4.333333333333333,Cold,19.299999999999997,Pleasant,8.533333333333333,Cool,-7.933333333333334,Cold,5,"['History', 'Cultural', 'Architecture']","History, Cultural, Architecture"
DEST_1230,Ancient Park,Egypt,Africa,Religious,No,Summer,116.25,4.4,4.68,Giza,africa,29.9870753,31.2118063,The awe-inspiring sight of ancient pyramids rising from the golden desert sands creates an atmosphere of timeless wonder and historical intrigue.,Mid-range,5,3,3,1,3,2,4,2,2,22.8,Pleasant,29.933333333333337,Warm,25.133333333333336,Warm,16.0,Pleasant,4,"['History', 'Cultural', 'Architecture']","History, Cultural, Architecture"
